monthly_sessions,conversion_rate,repeat_customer_rate,avg_delivery_days,ad_spend_to_revenue_pct,refund_rate,will_lose_customers
3467,2.7153706628107277,14.165840213409695,7.6319552594862685,39.51681372860107,4.626331214664699,1
134631,2.0091563512731727,30.877611315998724,6.269537088409986,44.248790178071154,4.1359399423272505,0
82338,2.1990298478408663,36.12883691723156,5.688939983639276,13.843436315280384,0.8865680957278332,0
22756,2.0353699024833585,35.091698114921314,5.52160416971203,22.706084625873057,1.3619396326629754,0
46722,1.8376688121635618,8.079869977585446,5.387117806225786,26.42622523078706,4.023822032497263,1
83997,1.1340582420893703,27.015523068129042,4.346603022144995,43.81226927581568,7.962399997373928,1
48722,1.8791584979144567,34.155152164829296,4.601033140460592,21.071310521755983,5.158539623797622,1
18069,1.4031213946779892,7.4166443441775485,8.45918074730187,21.23115976966722,0.5487303497107345,0
100566,0.9997475688614827,23.920954846267637,5.282926734629687,41.48725558462862,0.1,1
101491,2.4089774516380276,26.738423983084562,3.9284074612344537,22.25210847281742,5.4661071860087596,0
19593,2.313011727946588,20.992354151532652,4.467404806276983,33.222017089664575,3.807573034143602,1
43622,0.5706339909055376,5.478381445987985,7.700741361394446,11.228570348875724,6.282531939020739,0
38093,1.901852290003898,20.743018899262715,6.851213266328957,24.28767255907674,2.238564158577117,0
99594,2.796561108719939,20.72694569744976,6.620658356464514,9.404031616735953,4.700424995717053,0
110083,2.847378991117057,22.51927595452246,4.984957602180417,15.445662190442956,5.692346926055725,1
109595,2.820669474308191,18.365285745749304,6.64672494034589,34.39201355152264,3.1050727235870363,0
140936,2.0311305655211678,19.569878467585326,4.212877750098704,25.500946089132874,3.147828859537869,1
115759,1.3239637376246791,23.602937176530222,4.980771937308451,22.808942594470253,4.050525662196781,1
49460,1.1330409381135516,28.424546049697113,7.439608974783491,18.512503760190825,5.085352693120658,1
17945,2.275683923800286,20.955732371433328,7.2485553578381285,23.79343926758717,3.971331990976178,1
92967,2.3034240274921305,19.903510716319982,3.536180308098394,29.011131671006936,5.947992675518973,0
137569,3.0298648892840525,24.92354038254458,3.7889470941828485,35.82916206461762,3.07612962146594,1
146322,2.8799837202736667,4.790840741048186,5.717404305626819,2.0,1.3432095890737807,0
36071,1.8942170747750624,28.77035127226458,8.952264749339019,17.682388257371905,7.95395073622636,0
36995,1.0046352969113044,23.99436902877041,1.6688696710620117,27.590962421890058,2.7907325269151073,0
7537,1.7447147223912818,24.396935265975618,6.056665879141009,25.01136884037714,2.8631158325645054,0
22906,2.17378495584842,33.60734307594464,2.7479133368537036,30.03376242526725,3.868393357855631,0
84118,1.8383334036884766,4.4718446995175185,4.231338012948909,28.67540286126554,4.134362219307962,1
82926,1.5376847135378753,4.2616613014103635,4.771143163871518,22.951321370065926,3.226632715023434,0
56896,2.202307851975919,26.738038453235195,4.658983313126218,20.731468040128227,3.965132206101982,1
47873,1.5968338068715116,23.928831448714842,4.432408120681583,23.54498510264499,3.920475537143652,1
124808,1.4975471330197008,25.701769431919324,5.514414120752741,37.48742349822743,4.349638654041614,1
70085,2.2491622674427516,19.378729248275544,4.4294888667388435,18.679920670942856,0.1,0
121621,1.6784059358966361,30.643536742399313,2.5750852302916947,25.371932768560445,7.761752614015698,1
144555,2.195283511182682,33.3263884299112,7.059739225045552,27.83342213998421,3.705423372930885,0
48936,2.218563218281698,28.839822939515273,7.005744334297761,41.603509298744584,5.1612452388939705,1
32005,1.0884567991267402,21.391715415954167,7.186348620045338,22.99691741763687,1.2437973169319516,1
143029,1.6150071009076703,2.9231061238559697,2.4185310074718362,35.58806656010961,3.0579994775014994,1
95955,3.15022155193317,31.692362080371282,6.097836305168301,38.31979403265022,2.655368267359171,1
45055,1.0703363898125704,36.21728666217593,6.851957711613847,25.362457350093518,6.939447529017091,1
94035,0.30667644082357515,30.4455841198398,3.43759586312083,23.892810209232376,2.8283727863282344,0
78228,0.5105238774059906,15.203575726324935,5.518346496364258,22.709463279517838,5.516159973880183,1
136018,2.0232879572613354,30.737943936677578,5.267466709379269,23.441768657574176,2.6991590946536097,1
39882,2.024733822426159,32.60529707961445,9.184301317136526,34.54239860576833,3.0947621206921117,0
148724,1.9059113156599032,39.588162477990856,9.348992074025146,28.31009977255514,3.508899669598628,1
140534,2.971351863142801,15.238900757720424,2.1712872133395984,28.352897091698694,6.567690253658601,1
28743,0.2,21.735454154558617,10.48785401145598,14.747764896201652,0.22029468193976287,1
26361,2.316747099544659,31.472720511434552,3.669548557693352,16.325099226247655,1.3686728894511346,0
80907,3.2491505614428586,24.57410071438158,7.461346588654852,47.4344682477698,0.10538966862036636,1
8646,1.0977753880866288,12.826723979487252,7.440995961727461,24.221742747113105,1.8249957604770994,0
46222,1.6961547905680838,28.146162850267032,3.5086195463163863,18.2522800442164,2.3767998976157854,1
66394,1.3976864662171034,29.786616338151667,6.486535587678198,40.31099165589298,0.771037491819222,0
145467,1.284523163137977,24.87962896331002,5.284932511467872,28.81808548683552,2.5317045067706623,1
148871,1.738990395981568,26.195849271799442,6.608660009264781,31.781549168645217,0.1,0
24427,3.141988226947604,21.412940983142697,5.961344604761251,24.619529247184666,1.9640225524646375,0
133968,3.469909340390016,38.782789357160596,7.892678970740494,22.81326909423196,6.400840799820401,0
15457,1.7312486199678818,14.993078162873234,5.650799086292125,24.304136275027098,4.8071761405622055,1
112793,3.524048171251576,18.12679237236221,5.1642518611473776,12.172618297013733,4.374935344345055,0
127155,2.0284611815877,24.109855135275257,7.692128466114361,25.120725905801024,1.994442887441771,0
133837,3.4029528213608646,32.789540277008925,6.660791929717207,28.960330770426175,0.9278300819105518,0
35065,1.9253610802772065,9.026268299054632,6.9636267886417755,44.50463233843754,1.7216878489314387,1
134230,2.1048462608369154,10.897032502345608,4.170826655482807,26.859990650052154,3.91358034620797,0
19165,2.2923795781142675,3.622714922652822,3.409474437203052,2.6582295778969502,5.736353559453336,1
78791,4.543082943494028,24.326952252532706,4.364555713494597,25.060145672153787,5.804734834270641,1
71492,2.681028459875831,12.816941827934562,4.258357228638823,53.39504133108306,5.261224724966666,1
48757,1.4341883760388292,20.154498899820833,7.072398537305829,34.6636623498504,2.5248862718641116,1
5272,2.7751982962206863,30.613781898917082,7.451968100588104,17.89111056191411,4.049099664807976,0
116257,1.7105339703325269,17.584572792171535,5.189739420935199,31.911065144305567,3.3573149399255082,0
51666,1.6081998536790327,26.312820227433647,8.361838037648704,18.579865751102595,3.5976204730104993,1
99925,2.726881087913689,21.00662092248278,8.23693878753026,12.461924804531424,8.074255793919626,0
62712,2.0248684702169224,30.721143150964366,5.986797832801079,22.51630636765928,0.47599952599277495,0
57301,2.222860731609445,28.75128067348009,3.85621645691392,26.91526439238861,3.5306463681554785,1
133171,2.011188177492234,17.0806630382539,8.65075329887108,7.278444975666041,6.423497814392313,1
15981,2.269266501284348,22.313482465995474,5.377965297943184,14.508407094613641,1.0682170099329236,0
111019,2.3399727179489194,34.43743397720495,5.752330392861949,26.103355631823547,2.712505149467499,0
112524,0.4504264538356677,27.93376870254097,4.820789948786863,21.918268240110457,2.941923004864721,1
58238,2.533258134887627,10.030379422488686,3.720419347405605,29.948112711460908,3.553420555892031,0
40844,1.2143844641357595,30.556180611713827,2.5627211393694163,13.853316726914386,0.8080856807875656,0
2785,0.8461606915524709,13.153893775637618,6.765736647114576,33.14113748553301,5.190572120676078,0
140648,1.953271004913054,38.12513069961006,3.933197892206759,14.16240902939805,5.332574565026288,0
142264,2.0671848026515636,34.24098839841025,11.619062457993646,42.427343019376295,5.016750650035895,1
37663,1.4451950683421755,26.898854759184008,3.327852834775042,8.842417156216833,2.259252651417837,0
6722,2.6648254861343794,25.572328434361935,2.98523505003726,15.074457296165875,4.173021581574591,0
20168,0.9262598669032744,21.9096774397258,6.520277431226882,30.17370803031829,2.201119520861825,0
12011,1.6744450009819527,30.78523951400028,8.55862695793459,42.64233251497638,3.3348066784569745,0
125004,1.5321006920535996,20.292218305379382,5.629179313886444,29.150430361161707,8.306935854341756,1
134002,1.9627301837285285,26.35569870639894,6.644484840374549,31.62857920182391,4.191390755192512,1
24686,2.223091427717791,32.719343665194515,1.8129051650825807,26.175369016730585,1.6249468480256533,0
112517,1.1936856403011642,18.381934564744103,4.144976908616466,15.736015458848065,4.360670681327828,1
28531,2.5794261419649827,17.838072600093057,3.352768541724866,21.098616517606207,1.2964081478733807,1
56346,2.05040189466776,12.05634519275541,1.7099083001042379,13.880902800187233,1.6019792149699765,0
90708,0.4864429973504716,13.355272538738276,5.733960468047774,13.212900322231285,1.9177537281024182,0
108549,0.4331268476823751,5.716046885584976,1.014344756779133,30.017489193197463,3.1113810956086327,0
131435,1.990144565656551,31.298287890155297,2.8556080678251026,14.768220179120384,5.873937991178403,0
8628,1.8232261457709167,42.089145420827705,4.425612411973164,29.195540067233615,5.156796396033679,0
31072,1.9172639091402932,38.253289434703056,3.8374283280978476,12.981772477789024,5.045990656494657,0
43515,1.9776140347758255,7.739155113734835,6.292817004414135,28.963830201167546,1.8021508688189152,0
47927,2.180447871608145,31.248546715562,6.11116038380496,21.113174310370376,2.9173712891287025,1
149708,2.75811968787864,38.22106349923556,7.287597491870914,40.06615533650644,4.544002213766377,0
117055,1.1111160792659533,19.43190019261336,7.004767465425356,29.23718895579065,2.743360029223174,1
49421,1.0624227256793641,25.014474306500496,7.781625578722762,38.35782892994141,3.4432671193978033,1
145830,1.1253409136900938,3.921069491953297,5.496163199981892,18.443532835748073,4.882717385059899,1
75897,2.2311333337349657,26.667361679766415,6.106933801633339,26.561433402441672,3.302454637597396,0
76109,2.9959579029171564,13.364402705652825,6.523027403838382,16.189128418837218,4.45211917820405,0
66187,1.6549284494083916,25.996350179115144,5.783313394782051,21.86394757255582,7.185456912039137,0
23296,0.2,8.387970778111196,4.705611380165852,23.378957772553708,3.656282402026005,0
140287,0.6368057099116995,29.42858224477596,4.83511493132046,18.74141779312861,6.358675619438412,0
4062,1.3335706217631906,34.2451267542669,3.864883203340069,13.84497141154305,5.1187401346147166,1
27793,1.5538168900038283,16.168201382848324,6.343233659819659,11.864826763473472,1.0655160130264667,0
35989,1.6732890981962187,12.630774185895655,5.311969651829689,2.6025188429260275,1.7957259414729516,0
43336,2.0308648983847335,2.4397695745001897,4.1736524987264705,15.436535364965422,2.332808233860207,0
21509,1.7506029353420423,21.33586465924823,4.175510361350815,32.274938966718445,2.2903301661344333,1
4658,2.8394716884347257,18.18406065718395,3.079202544434423,10.015014679867171,3.8194205077863717,1
102293,1.4591861554549048,8.489805876519453,7.457682682474399,12.318771537466949,5.2292880961636445,0
145457,1.3101456324195655,28.530187563121714,5.6572353390635755,43.908985712329155,6.510316833409446,1
20031,2.3831004308163695,19.50029618135351,3.7743999608534597,19.63503950151746,4.6163501774501645,1
45887,0.7714863440591044,13.242640413547676,7.117095499204036,29.210460091648358,3.1086408878935803,1
76936,2.3117533642560018,18.45427594359553,4.379102380411254,32.42317146500495,0.1,1
139270,2.0820425469810133,34.713045389296155,2.6869987459755347,32.6252612978128,4.141179150834676,1
104750,1.882046008065466,30.029369437552223,7.542444578438266,10.776857693919403,4.0515403873899825,0
115395,3.27062088571941,22.6997393850151,4.425806020867774,23.6894032010051,4.365857507077916,0
88005,1.5022340437642256,30.191050184648525,4.682201819582421,9.817727304816078,8.212480595406666,0
63721,3.648238536419263,12.39088043613261,5.582360040698355,50.46317858910324,6.481193092386144,1
31566,1.8196548406175206,24.323701007270305,7.78517844558023,10.051247359843998,5.570121836499972,1
129918,0.9783868440238175,25.473223304864707,5.540074581732624,15.521597811301799,2.0758457398568004,0
121010,2.0559356647958604,19.30163491501273,3.1017657477095395,15.593991451584953,2.974010501606513,0
5714,1.1390038397449853,28.35458335957418,6.58775400822436,11.033395232771197,3.8103107861429955,1
107880,1.3985953217491998,16.19566545355549,4.530020551476552,39.525939097565455,2.449185751979293,0
14489,2.317626640012393,29.09820707776118,9.275847943058933,50.224479010834955,5.000929049970236,0
111369,2.4444656709201,29.51858771531292,5.49776055600422,21.242508806873825,4.713817698431409,0
124241,1.5022658397965936,1.0,1.0299290042026676,12.795768531555899,1.823384413890615,1
21396,2.7899241160371204,35.90305703510118,6.2147299443113475,3.630745012739787,6.393633418192248,0
66207,2.9260062064169072,1.0,9.389195584520458,23.558912814778985,4.2046206676177205,1
20315,3.1490414052506326,17.839509744438747,8.651840577090779,22.836345768385563,0.5418577065154975,1
85957,2.423530725700578,34.25348034257755,9.161908577513131,19.487038736398553,3.897314283310061,0
139279,3.0907429696685593,20.827132747475595,3.460479629237073,28.213752539762282,4.56241291184581,0
13968,0.4953612576207538,9.33814017530458,7.3243047919535575,29.951731428154865,5.945584722871481,1
60841,1.7456747610972299,13.062629382833293,4.056010920526576,29.230832579379005,3.3250471937467676,0
146021,1.3063957949412588,34.269057463206195,5.948578798833849,22.83875128031513,5.655876534894414,1
46540,2.0953806889019138,4.784954694513619,2.954095142520535,14.983781704257382,4.3742839735404315,1
21568,1.54284062464261,35.28991100962017,4.211088470234568,32.658330978067156,1.3698907819248411,1
74310,1.8670737264402142,23.448979009577105,4.14750660527277,26.125137594215303,1.1696664530349725,1
77239,3.5057399041632396,12.076046695575664,7.297110560285232,34.8835752483465,6.245119740298698,1
100103,1.8642241628636973,18.168849276973088,7.101438243339311,33.90075549472231,6.391968356763538,0
48433,2.3310338537521713,13.827756588983586,6.0536394586616415,11.782379309528844,4.645818460809446,0
143432,1.814184536060612,32.662252008585284,2.799157163889229,11.657777925423968,6.991413442360058,0
79111,2.0605706303654667,31.324278097628383,4.87672113210056,18.444592812594717,6.113219698083213,0
44394,2.0048133443488574,6.808388661239533,4.007767034114548,15.437345917093321,5.367257458959442,1
144122,2.3586592527785277,19.96407881480666,7.239351513388982,33.55251775976101,2.1773770225326565,1
138871,2.9322460284377416,15.36814337655723,7.8563697056343695,29.513096759879176,7.462857502064686,1
75876,3.3179151980826633,36.9350996845937,7.612771172061766,36.99183993785311,5.072602864416546,0
5679,2.2476960655273333,10.49900881873579,3.989561161165959,29.964868174109185,3.2283224507767567,1
90346,2.471637508828482,40.04229104685014,1.0,28.086495818733688,2.6634599893894038,1
84169,1.0793083926515465,23.667052604830623,1.9660762037398913,37.997297803441704,4.5135675630277134,1
23934,1.9296986060675034,12.380655936199124,8.343253956164418,30.697273397350486,0.6578818303230904,1
95828,2.7522315719068713,17.227258159907223,4.697490121360352,26.681009634377187,5.399346550705725,0
126437,2.6927749107337227,15.983811592315494,3.9985507634697752,40.80453033930685,2.092858370611946,1
17672,2.16928778623604,11.25381597984494,8.785320586872468,27.1518088315279,4.7412162176485735,1
109051,2.709115167654362,24.948268597303755,8.030319890976653,22.956593950820782,2.956759325283681,1
22770,2.392613367195055,11.720844493081566,5.548897443839573,17.621767412223505,3.4711625745505925,0
112826,2.9602450066074573,2.1963379126181124,4.9131938178720524,33.03025459045411,2.48618025446987,1
64028,2.231487325565689,20.20323529151827,5.235797574373749,38.370505418424685,3.677541137638397,0
2963,1.7154413475431722,5.971438035821173,5.9543255967749324,25.4941259856657,7.778759092034708,1
145002,2.268673005546419,16.478391319324796,8.700094562639215,39.07915623779839,6.770119254097281,1
26563,0.2,14.908971113966441,6.344934848474454,6.29984968028424,4.708957909990914,0
90214,2.3063085891080397,15.287839279741858,6.9520580660782825,25.445466251920852,3.949411468870095,1
28857,0.2,44.00963101590153,7.838540218140343,25.599050878955637,5.68840238138577,1
140087,0.6212292740756655,24.564115671695706,3.160647997951162,18.73005627592653,6.259940788215113,0
111272,2.3614148807527875,26.453710089953322,7.009723784948086,49.83861037981873,2.3403632355849417,1
121045,2.3820234698134364,6.236017036577053,4.910862490676777,25.338073673112387,3.8451222647355956,1
65947,1.0700569758880556,17.46036866363078,1.0,21.92269228395567,0.3560835408638394,0
71172,1.430318366496849,26.15302629941512,1.243660916028376,26.25962113433505,6.24620422052179,0
95876,3.0964327908913054,13.754710870869935,3.4637647769626287,5.971862614741703,8.130048515401711,1
118144,1.6127758947418591,33.080628435179854,6.562446457185163,18.401320746550848,4.160165249246171,1
127352,3.794336249922388,11.973034140989698,5.727599130680593,35.83239969445404,0.1,0
4639,1.998464117458923,21.136338641348242,5.868733414351328,19.710546450672254,5.217781033154062,1
100207,2.3264289415050134,18.139483600244414,9.401886965373384,17.711248371997286,2.1918216677018396,1
18153,3.2934995187988862,25.64320659381916,2.9618207702803754,39.095256365144,2.6733011166710803,0
44613,2.1048216929547356,17.59509928144574,5.445133291632553,39.40254400951829,5.253152779582008,1
124755,1.198124815447359,21.291063729290627,6.108871045627631,31.169904721611417,4.509108251025449,0
39075,1.912218038644568,21.638699082220143,4.027453766923329,21.448826659613328,3.0237824493227965,1
119928,1.9715114110479273,16.656122426086988,5.556653490165882,23.605289348836763,2.7007887347966713,1
70525,0.9082066782387477,28.850938684971126,2.30010133183131,17.95850038425041,4.251672110441666,0
36430,1.7953343429273412,26.383883748374252,8.319812434550055,16.052268809713553,3.1810688949752652,0
51468,1.4062463248020505,23.113860547468327,4.136770894939133,15.555835116915677,1.7815257327939853,1
80553,2.739486205749947,19.69541666538042,9.562800329557007,19.819455932147925,3.33487363704328,0
115241,2.0276894993482046,31.96544030519997,5.43505135216509,15.65279009315255,4.679185246510368,1
91690,1.7737634006819438,21.641657561858185,7.556107130798367,10.36294881456851,3.6437930663607334,0
140117,1.9150544555019389,20.93302712174063,5.393394262017691,28.19402669753906,1.1729828035036296,0
130425,2.178497614724933,25.046900298881262,5.43851233547894,28.34595580893437,5.978129242751079,1
113496,2.4934513597518237,40.9658668297085,4.331941333555984,43.007927584283166,0.1,0
91259,1.2002302170644947,10.596437919787961,5.738247858732556,19.316616316452972,3.10726968994313,0
44898,1.1667298939029824,31.69856893055355,6.135997388828095,28.961005896232706,2.7596030908921683,1
63060,2.883743372322024,5.068288387618949,3.93148298216964,29.127125792748018,4.29635775574283,1
19596,1.6701305022362156,26.17273158228624,5.2499111682802315,23.46162438874467,5.123323615605471,0
57379,0.8665263259225007,39.750828276087304,4.279802267885772,33.44333588749676,6.253529616522071,1
139117,2.3550501675064837,28.88668524467307,10.099328139229677,33.75229186850714,2.5751902532956796,1
65030,2.3706958448261495,25.706250785397927,5.320538460176763,29.2741109519754,5.173164674666964,1
18831,0.7754277941946348,18.395505311969245,8.59046430339312,23.443602949522045,4.391636775762922,0
98485,2.183585372370885,24.310472004885543,5.108755338384624,22.42469891445465,0.5769212496335534,0
144467,2.588466473942699,21.479371845966437,6.018575283069816,12.322461012029407,7.8010805108682195,0
130388,2.2995091613650103,16.14023392068645,2.8572718567094615,17.940822213823083,1.1224497455196012,0
42563,2.505585187009116,21.1012438452513,4.605854816264271,19.77992476098312,4.83899454461943,1
69176,0.8765847215274007,25.983811606264396,5.921069341578494,14.760282375705659,4.779919888395495,0
80590,2.2648321239969564,16.327829314693595,8.672007661919734,30.399239666876642,4.551273564658154,1
38680,1.7579041924236427,15.937181793153158,5.943965555352542,37.9662786898701,3.010846235676785,1
41766,1.6137678730202842,10.397565624078256,8.267440722385999,16.919375676708498,5.654505302281004,1
37026,2.696444487535781,27.90725026088896,6.78145822040584,28.83441435744637,0.879265052113809,0
149198,3.183419608539384,29.453232619670604,8.754802678929371,15.658888604702899,3.8683424226521543,1
112410,3.4354960436802875,26.316604442365175,5.381915565389889,22.95077829060838,2.872250646895083,1
126446,3.0518462972047242,33.65170492728666,10.280445421303607,19.096704208222242,2.645404115865937,1
122852,1.912212654695853,24.878676370807277,4.529207594171754,32.01895648606441,4.857495574907092,1
143953,2.2821761304210746,27.920109373657567,3.967076331604662,19.21211826157822,6.154957085439366,1
17581,2.613458297427395,27.03837425637563,3.0798943006219317,36.11660413706647,3.3134884763262678,0
132481,2.0969423594395695,23.08459980581792,10.162049343116141,23.54279226337801,5.561362179851555,1
11850,2.1046113503292356,18.691781718703528,7.138895145235795,19.50396290405169,4.099481330889197,1
72362,2.6590025055009456,46.14152615791911,4.831758533239383,13.466947376548369,2.214535581523983,0
89976,1.9525738831792543,19.480490201464914,7.99804539374699,28.532045102953496,3.4840958135178726,0
54963,1.4165704509010708,17.341222888795635,6.8753843702355635,34.952184022261804,3.40102821841677,1
23633,1.668421547331313,28.34009823450107,9.43225494275118,28.733212565368742,2.6066801749891066,1
30460,2.507128302186994,26.51854415295005,2.4043343345201773,48.38831666414424,4.856965857311668,1
124050,2.0023946329599647,9.952084523896726,4.969279783371491,40.297874524704184,4.469292375409519,0
49171,2.2721679814946705,35.226782545637384,4.5749572321143495,22.924722352829843,0.8187006034611639,1
47929,2.536063393761752,23.05805424649167,1.552634647182797,22.819725661929308,0.6969480095212846,1
138657,1.7001268296819123,12.890689047842795,7.620654409559388,30.69696719485353,4.849368906411509,1
23293,2.604998530903845,35.887841143538736,4.959206888393283,17.619808195743147,2.369427142410931,1
137459,2.3030740827667158,30.25675571596154,6.979262409973124,37.66288306532486,4.604082310200648,1
138303,1.012149530470817,11.354580080520858,10.219543868659223,29.616005218435838,5.561863156218377,1
90586,3.1538438329489953,41.77182840257724,4.793512616344783,28.564589108585327,1.4580943251888816,0
26498,1.599404204994467,30.58797368366193,4.65769403468569,32.86953667770816,1.1769254908476299,0
25067,0.6759237254518529,23.89803884374954,5.737328339447992,43.22829883369059,7.34886336479059,1
44138,1.163965032330958,39.902188056217796,7.474494705966819,27.70955352187505,4.703141565924918,0
87457,1.1831638714573423,25.592977838296406,4.3665739493797,24.869596291286157,3.161518686653458,1
24734,2.041738654926027,23.71916924895968,4.238076805735739,41.08719623322578,2.132119094707473,0
69437,1.7809195955630102,17.39699883978011,7.614378540482732,35.675504159911355,2.979118302185441,0
19092,1.7305344258875257,29.818504393070786,6.257278647676071,22.790201596162778,1.6188553277733795,0
81962,2.495761572385983,28.7660296732398,1.4105434739903586,26.0518644865902,5.7668243481811805,0
5129,2.271900288954163,24.146801398897114,3.0492164010617837,27.953809159387987,2.446497692787358,1
106937,2.2528382965154288,16.10013646132397,8.50247172765442,29.618129446049828,6.187069176432534,1
10198,2.327862765862954,25.29929854166074,6.303856566157625,12.43400149060886,3.1987421604599775,0
30833,2.4929077344017907,23.302012142378622,3.975608137925502,10.575153921984398,1.9132996327653706,1
27846,0.31363732657804544,10.66525681265799,5.1591806855300355,17.126099779975462,3.147396823972397,1
124987,1.708449398188431,9.281876486758144,5.526473345603341,16.352615569886577,0.1,1
9900,0.25583194840842083,29.651533788097694,6.971466720560327,19.561759860274975,3.758462846651986,1
65530,2.0288479414382365,1.0,2.783473210282421,32.34710642090004,3.659761617739683,0
89489,1.9962936222205236,26.0541052696126,3.818101722659084,24.310708436752616,5.649485493095935,0
78367,2.836425819831744,19.219169422461754,6.0459115097267775,27.96394605010188,0.2273901440332411,0
102745,2.9501075141768967,37.0824660687991,5.300330839009099,13.756965899577384,6.3237327217270956,0
120858,2.1622200386018937,19.065317908461243,6.64371836527342,21.383577970790547,5.641198589995312,0
60257,1.5997111380824802,30.59484214251896,3.0409852052808044,31.872576617448402,6.504087127397325,0
124576,2.3881288900365902,20.030861587622084,6.214257352542642,31.949524581768017,3.894557247991725,0
49062,1.5776658901405491,25.137481534861436,7.683167238754944,18.754261718120922,6.027793668205511,0
147694,1.998885878845321,31.368365309200513,6.473637094298567,27.616623863795535,1.0575119301861897,0
76669,2.7889090535686143,19.3744428367542,5.7782234795231835,47.98847853482332,5.426095130409066,1
110929,1.5537829232084612,33.96554884498404,5.308232794868058,25.82402070744362,2.4576744758001094,0
131500,2.6445429113940007,14.063021228935169,3.8302976944569966,19.068130538575545,0.6971963351541275,0
119312,2.541921094953842,26.94592842558379,5.356002815120423,24.262376106378397,1.7517189636712787,0
127967,1.2361665462953426,33.22639722787853,8.019411705760811,26.92177107526833,4.011062277258541,1
81404,2.7791153025739206,30.60037491790335,5.26194298679975,24.488316193094505,2.351401583564793,0
8434,2.558853076297204,43.1644487673541,3.72039202130318,25.686452993234983,4.7521470633916,0
74976,2.081540709898126,16.365606826893394,4.515505822469227,11.565532030631603,0.38352488999196543,0
28861,1.3901412335778782,10.20850748651412,5.90170059455186,16.37369524914049,0.1,0
133589,1.312635185139544,14.056648915048806,4.7529720056383065,24.506647629285023,6.744774868287152,1
37038,1.569869938477582,30.60442566548437,6.470606566126281,24.34732029977563,5.807600258802869,1
35754,2.434075570633568,28.979229342693785,6.545687521498061,20.338107251399993,1.901406328172385,0
38909,1.2354998660788816,25.022566596474157,7.277966360809296,24.22986413923563,3.994000713058921,1
97099,2.350009798895896,12.7704295089287,8.347118944530067,26.610148554142054,6.039014120402648,1
86542,1.0065955768972858,31.66867293329061,7.491717448744722,34.89413456524525,4.838401216581211,0
142428,1.8367451324489208,11.752952223494596,3.6315218717040803,25.007882647739493,4.296446192366957,0
63606,2.087718203659207,35.589495823769,3.6929311068474555,29.991032052982533,6.190308162625194,1
43777,3.9561041160471335,52.57438423139865,5.348457047080351,20.58399698566079,2.538575049597559,0
9289,0.898147475583706,27.664511465715506,4.597649285521171,31.72095723598482,4.062356897329257,0
3047,3.177611653192107,29.83108135657743,3.2233465460781145,29.75730297612357,3.9643027234152166,1
57294,2.119873931189824,19.071402311044405,4.616616411654012,34.65817003179819,3.4544759046579148,0
139020,2.3289375344127707,5.897866789131836,4.550974132761922,33.134604624444876,3.2203889771584957,0
79515,2.0946783307105634,17.97280636969778,4.156304520477589,31.887356228811463,4.145736475656982,0
134245,2.3557814545561864,13.071047589012506,4.868421027689989,25.015825913422198,4.068814991971055,1
17047,1.8770519165103858,9.529954235849843,7.856901700636662,28.449392270444683,1.9031447149309484,1
15811,3.1632401451659664,41.22359941995649,5.898476082498479,36.63508928451526,5.603591819800895,0
125351,1.634823084620222,26.72862518025773,10.44361815211094,19.479254305972056,2.0472295844674835,1
17797,2.905787657743398,27.796875806139838,5.841016372039299,19.715922213031345,3.5635331109056523,0
9690,1.4845063038295816,20.909776348037504,4.919868452125496,27.81431397950362,3.409439054559897,0
61805,1.9517985228789705,22.271289175565638,5.508265765309732,30.152796902654536,4.716207225318431,1
138876,1.1424299581678246,33.64550682239333,6.01298395688708,17.758935007359955,0.1,0
104028,2.364018976278016,23.676628813047845,6.370507914342127,25.252374365866917,5.781819629858917,0
16668,3.156100765541227,29.30693938024733,9.653422651718047,25.060012257712152,2.6460193047756717,0
125895,1.9381150561433167,22.039957021549842,3.809359070044863,3.8471988439652947,6.4399265895541085,0
126849,1.8424914410368722,20.57847109267953,7.218092116355471,23.804060107412404,3.0436701509676913,0
120503,1.1083064295456584,9.930858343981381,5.915501195228248,24.426821671515338,3.902312828531979,1
135592,1.8165658771581534,4.22250937632872,2.3578045148587647,24.39707057176981,7.827572080136847,1
37501,0.7257645922227778,21.38438098933598,7.041397564189527,40.159142745772684,3.445323582412663,0
146976,1.269697610624938,24.564966919932328,8.03524712160781,13.842017014911246,6.477699769346918,1
49463,2.1814288368873083,11.138699632912092,3.7856471924451407,17.753774287953874,4.07809017112912,1
120699,3.0552105581931173,23.65525134965367,5.482132264216059,2.0,4.83083766058698,1
87745,4.247368688983602,24.53752562990502,2.049291475984593,21.190833338258592,4.139917178822749,0
117362,1.5307319319432795,2.4399199394062094,2.982387080631327,22.04356445873999,5.695703252600248,1
94917,3.1482401253163523,14.848753405204988,7.596059155234505,20.900228236657437,2.6289367742938974,0
97087,2.195001984321318,28.072638937354686,4.567166987985131,37.0767733948376,2.0319029539616293,1
93210,1.8790018826028994,27.87058729395744,3.2823940501239215,34.60617522336963,2.7228476192459565,0
117291,2.3460755613809217,12.463250836002395,5.958920728916859,26.77856724267304,4.199420752648182,1
111378,2.0495331869439672,25.584480504997348,4.455175137137953,22.29386946460138,3.558362428899341,1
21913,2.0883165804897748,34.22407225360472,4.558356684448928,36.261896681068635,5.420549752942353,0
124256,1.6733334697386646,31.77072958990898,6.9786520513498065,25.802421401641485,6.60946339964304,0
